plot,sp,dbh
BSP104,Mimusops elengi,8.912676813
BSP104,Mimusops elengi,9.549296586
BSP104,Mimusops elengi,9.549296586
BSP104,Mimusops elengi,9.549296586
BSP104,Mimusops elengi,9.867606472
BSP104,Mimusops elengi,10.50422624
BSP104,Mimusops elengi,11.14084602
BSP104,Mimusops elengi,12.73239545
BSP104,Mimusops elengi,31.83098862
BSP104,Moullava spicata,7.002817496
BSP104,Moullava spicata,9.549296586
BSP104,Myristica dactyloides,3.819718634
BSP104,Myristica dactyloides,4.13802852
BSP104,Myristica dactyloides,4.774648293
BSP104,Myristica dactyloides,4.774648293
BSP104,Myristica dactyloides,5.729577951
BSP104,Myristica dactyloides,6.366197724
BSP104,Myristica dactyloides,6.68450761
BSP104,Myristica dactyloides,7.957747155
BSP104,Myristica dactyloides,7.957747155
BSP104,Myristica dactyloides,7.957747155
BSP104,Myristica dactyloides,8.276057041
BSP104,Myristica dactyloides,8.276057041
BSP104,Myristica dactyloides,8.912676813
BSP104,Myristica dactyloides,9.549296586
BSP104,Myristica dactyloides,11.4591559
BSP104,Myristica dactyloides,13.05070533
BSP104,Myristica dactyloides,14.96056465
BSP104,Myristica dactyloides,15.27887454
BSP104,Myristica dactyloides,15.91549431
BSP104,Myristica dactyloides,16.2338042
BSP104,Myristica dactyloides,17.50704374
BSP104,Myristica dactyloides,17.82535363
BSP104,Myristica dactyloides,19.09859317
BSP104,Myristica dactyloides,22.91831181
BSP104,Myristica dactyloides,28.64788976
BSP104,Myristica dactyloides,31.19436885
BSP104,Myristica dactyloides,34.05915782
BSP104,Myristica dactyloides,42.01690498
BSP104,Neolitsea zeylanica,6.366197724
BSP104,Neolitsea zeylanica,9.867606472
BSP104,Neolitsea zeylanica,10.82253613
BSP104,Neuropeltis malabarica,6.366197724
BSP104,Neuropeltis malabarica,6.68450761
BSP104,Nothopegia beddomei,6.366197724
BSP104,Nothopegia beddomei,7.321127382
BSP104,Nothopegia beddomei,9.549296586
BSP104,Nothopegia beddomei,15.91549431
BSP104,Nothopegia beddomei,30.87605896
BSP104,Nothopegia racemosa,4.456338407
BSP104,Nothopegia racemosa,4.774648293
BSP104,Nothopegia racemosa,5.092958179
BSP104,Nothopegia racemosa,5.411268065
BSP104,Nothopegia racemosa,5.411268065
BSP104,Nothopegia racemosa,5.729577951
BSP104,Nothopegia racemosa,5.729577951
BSP104,Nothopegia racemosa,6.047887837
BSP104,Nothopegia racemosa,6.366197724
BSP104,Nothopegia racemosa,6.68450761
BSP104,Nothopegia racemosa,6.68450761
BSP104,Nothopegia racemosa,7.321127382
BSP104,Nothopegia racemosa,8.276057041
BSP104,Nothopegia racemosa,13.05070533
BSP104,Olea dioica,4.13802852
BSP104,Olea dioica,4.774648293
BSP104,Olea dioica,6.366197724
BSP104,Olea dioica,6.366197724
BSP104,Olea dioica,7.957747155
BSP104,Olea dioica,9.549296586
BSP104,Olea dioica,9.549296586
BSP104,Olea dioica,10.50422624
BSP104,Olea dioica,10.50422624
BSP104,Olea dioica,11.77746579
BSP104,Olea dioica,12.73239545
BSP104,Olea dioica,12.73239545
BSP104,Olea dioica,12.73239545
BSP104,Olea dioica,12.73239545
BSP104,Olea dioica,13.36901522
BSP104,Olea dioica,13.68732511
BSP104,Olea dioica,14.96056465
BSP104,Olea dioica,15.27887454
BSP104,Olea dioica,15.59718442
BSP104,Olea dioica,15.91549431
BSP104,Olea dioica,15.91549431
BSP104,Olea dioica,15.91549431
BSP104,Olea dioica,15.91549431
BSP104,Olea dioica,16.55211408
BSP104,Olea dioica,17.18873385
BSP104,Olea dioica,17.50704374
BSP104,Olea dioica,17.50704374
BSP104,Olea dioica,17.50704374
BSP104,Olea dioica,17.50704374
BSP104,Olea dioica,17.82535363
BSP104,Olea dioica,17.82535363
BSP104,Olea dioica,18.14366351
BSP104,Olea dioica,19.09859317
BSP104,Olea dioica,19.09859317
BSP104,Olea dioica,19.09859317
BSP104,Olea dioica,19.09859317
BSP104,Olea dioica,19.09859317
BSP104,Olea dioica,19.41690306
BSP104,Olea dioica,19.73521294
BSP104,Olea dioica,20.37183272
BSP104,Olea dioica,21.00845249
BSP104,Olea dioica,21.32676237
BSP104,Olea dioica,22.28169203
BSP104,Olea dioica,22.91831181
BSP104,Olea dioica,22.91831181
BSP104,Olea dioica,23.23662169
BSP104,Olea dioica,23.55493158
BSP104,Olea dioica,23.87324146
BSP104,Olea dioica,24.82817112
BSP104,Olea dioica,26.73803044
BSP104,Olea dioica,27.05634033
BSP104,Olea dioica,27.6929601
BSP104,Olea dioica,28.64788976
BSP104,Olea dioica,28.96619964
BSP104,Olea dioica,28.96619964
BSP104,Olea dioica,29.28450953
BSP104,Olea dioica,29.9211293
BSP104,Olea dioica,29.9211293
BSP104,Olea dioica,30.23943919
BSP104,Olea dioica,30.55774907
BSP104,Olea dioica,30.55774907
BSP104,Olea dioica,31.83098862
BSP104,Olea dioica,32.1492985
BSP104,Olea dioica,35.01408748
BSP104,Olea dioica,35.01408748
BSP104,Olea dioica,35.01408748
BSP104,Olea dioica,35.33239737
BSP104,Olea dioica,38.19718634
BSP104,Olea dioica,38.19718634
BSP104,Olea dioica,39.47042589
BSP104,Olea dioica,40.10704566
BSP104,Olea dioica,41.3802852
BSP104,Olea dioica,41.3802852
BSP104,Olea dioica,42.65352475
BSP104,Olea dioica,44.56338407
BSP104,Olea dioica,44.56338407
BSP104,Olea dioica,44.56338407
BSP104,Olea dioica,44.56338407
BSP104,Olea dioica,48.3831027
BSP104,Olea dioica,51.24789168
BSP104,Olea dioica,52.83944111
BSP104,Olea dioica,52.83944111
BSP104,Olea dioica,54.74930042
BSP104,Olea dioica,57.29577951
BSP104,Palaquium ellipticum,4.13802852
BSP104,Palaquium ellipticum,6.68450761
BSP104,Palaquium ellipticum,7.957747155
BSP104,Palaquium ellipticum,10.82253613
BSP104,Palaquium ellipticum,13.05070533
BSP104,Palaquium ellipticum,18.14366351
BSP104,Palaquium ellipticum,34.69577759
BSP104,Persea macrantha,5.411268065
BSP104,Persea macrantha,7.002817496
BSP104,Persea macrantha,84.35211984
BSP104,Polyalthia fragrans,37.24225668
BSP104,Polyalthia fragrans,127.3239545
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.501408748
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,3.819718634
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.13802852
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.456338407
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,4.774648293
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.092958179
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.411268065
BSP104,Psychotria nigra,5.729577951
BSP104,Psychotria nigra,5.729577951
BSP104,Psychotria nigra,6.047887837
BSP104,Psychotria nigra,6.366197724
BSP104,Psychotria nigra,6.366197724
BSP104,Psychotria nigra,6.366197724
BSP104,Psychotria nigra,6.366197724
BSP104,Psychotria nigra,6.366197724
BSP104,Psychotria nigra,6.68450761
BSP104,Psychotria nigra,8.594366927
BSP104,Psychotria nigra,8.912676813
BSP104,Psychotria nigra,14.64225476
BSP104,Psychotria nigra,66.8450761
BSP104,Reinwardtiodendron anamallayanum,4.13802852
BSP104,Reinwardtiodendron anamallayanum,4.13802852
BSP104,Reinwardtiodendron anamallayanum,4.456338407
BSP104,Reinwardtiodendron anamallayanum,4.774648293
BSP104,Reinwardtiodendron anamallayanum,5.092958179
BSP104,Reinwardtiodendron anamallayanum,5.411268065
BSP104,Reinwardtiodendron anamallayanum,5.411268065
BSP104,Reinwardtiodendron anamallayanum,5.729577951
BSP104,Reinwardtiodendron anamallayanum,6.366197724
BSP104,Reinwardtiodendron anamallayanum,6.366197724
BSP104,Reinwardtiodendron anamallayanum,7.002817496
BSP104,Reinwardtiodendron anamallayanum,7.639437268
BSP104,Reinwardtiodendron anamallayanum,7.639437268
BSP104,Reinwardtiodendron anamallayanum,7.957747155
BSP104,Reinwardtiodendron anamallayanum,8.276057041
BSP104,Reinwardtiodendron anamallayanum,8.276057041
BSP104,Reinwardtiodendron anamallayanum,9.549296586
BSP104,Reinwardtiodendron anamallayanum,9.549296586
BSP104,Reinwardtiodendron anamallayanum,11.14084602
BSP104,Reinwardtiodendron anamallayanum,12.09577567
BSP104,Reinwardtiodendron anamallayanum,13.36901522
BSP104,Reinwardtiodendron anamallayanum,14.96056465
BSP104,Reinwardtiodendron anamallayanum,15.27887454
BSP104,Reinwardtiodendron anamallayanum,15.91549431
BSP104,Reinwardtiodendron anamallayanum,15.91549431
BSP104,Reinwardtiodendron anamallayanum,15.91549431
BSP104,Reinwardtiodendron anamallayanum,16.55211408
BSP104,Reinwardtiodendron anamallayanum,18.14366351
BSP104,Reinwardtiodendron anamallayanum,22.28169203
BSP104,Sapium insigne,8.594366927
BSP104,Scolopia crenata,4.13802852
BSP104,Scolopia crenata,4.13802852
BSP104,Scolopia crenata,5.411268065
BSP104,Scolopia crenata,6.366197724
BSP104,Scolopia crenata,10.50422624
BSP104,Scolopia crenata,17.50704374
BSP104,Scolopia crenata,22.91831181
BSP104,Stereospermum colais,25.78310078
BSP104,Stereospermum colais,45.20000384
BSP104,Stereospermum colais,82.76057041
BSP104,Symplocos racemosa,3.501408748
BSP104,Symplocos racemosa,5.411268065
BSP104,Symplocos racemosa,5.411268065
BSP104,Symplocos racemosa,6.366197724
BSP104,Symplocos racemosa,7.002817496
BSP104,Symplocos racemosa,8.594366927
BSP104,Symplocos racemosa,8.912676813
BSP104,Symplocos racemosa,10.50422624
BSP104,Symplocos racemosa,11.4591559
BSP104,Symplocos racemosa,17.50704374
BSP104,Symplocos racemosa,19.73521294
BSP104,Symplocos racemosa,22.28169203
BSP104,Symplocos racemosa,26.10141067
BSP104,Symplocos racemosa,31.83098862
BSP104,Symplocos racemosa,33.42253805
BSP104,Symplocos racemosa,35.01408748
BSP104,Symplocos racemosa,35.96901714
BSP104,Symplocos racemosa,46.1549335
BSP104,Symplocos racemosa,58.25070917
BSP104,Syzygium cumini,15.91549431
BSP104,Syzygium cumini,73.21127382
BSP104,Syzygium cumini,105.0422624
BSP104,Syzygium gardneri,3.819718634
BSP104,Syzygium gardneri,4.13802852
BSP104,Syzygium gardneri,4.13802852
BSP104,Syzygium gardneri,5.092958179
BSP104,Syzygium gardneri,5.092958179
BSP104,Syzygium gardneri,5.411268065
BSP104,Syzygium gardneri,5.411268065
BSP104,Syzygium gardneri,6.047887837
BSP104,Syzygium gardneri,6.366197724
BSP104,Syzygium gardneri,6.366197724
BSP104,Syzygium gardneri,7.002817496
BSP104,Syzygium gardneri,7.002817496
BSP104,Syzygium gardneri,7.639437268
BSP104,Syzygium gardneri,10.50422624
BSP104,Syzygium gardneri,12.73239545
BSP104,Syzygium gardneri,13.68732511
BSP104,Syzygium gardneri,14.00563499
BSP104,Syzygium gardneri,15.27887454
BSP104,Syzygium gardneri,16.55211408
BSP104,Syzygium gardneri,17.50704374
BSP104,Syzygium gardneri,17.50704374
BSP104,Syzygium gardneri,21.00845249
BSP104,Syzygium gardneri,22.91831181
BSP104,Syzygium gardneri,25.46479089
BSP104,Syzygium gardneri,26.73803044
BSP104,Syzygium gardneri,36.60563691
BSP104,Syzygium gardneri,38.19718634
BSP104,Syzygium gardneri,38.83380611
BSP104,Syzygium gardneri,47.74648293
BSP104,Syzygium gardneri,54.74930042
BSP104,Syzygium gardneri,63.66197724
BSP104,Syzygium gardneri,73.21127382
BSP104,Syzygium gardneri,73.21127382
BSP104,Syzygium gardneri,84.98873961
BSP104,Syzygium laetum,4.774648293
BSP104,Tabernaemontana heyneana,4.13802852
BSP104,Tabernaemontana heyneana,5.092958179
BSP104,Tabernaemontana heyneana,5.092958179
BSP104,Tabernaemontana heyneana,6.68450761
BSP104,Tabernaemontana heyneana,7.002817496
BSP104,Tabernaemontana heyneana,9.549296586
BSP104,Tabernaemontana heyneana,10.18591636
BSP104,Tabernaemontana heyneana,10.18591636
BSP104,Tabernaemontana heyneana,11.77746579
BSP104,Tabernaemontana heyneana,12.73239545
BSP104,Tabernaemontana heyneana,12.73239545
BSP104,Tabernaemontana heyneana,20.37183272
BSP104,Terminalia bellirica,48.06479281
BSP104,Terminalia bellirica,63.66197724
BSP104,Terminalia bellirica,105.0422624
BSP104,Terminalia bellirica,126.3690248
BSP104,Terminalia paniculata,17.50704374
BSP104,Terminalia paniculata,21.00845249
BSP104,Terminalia paniculata,24.19155135
BSP104,Terminalia paniculata,32.46760839
BSP104,Terminalia paniculata,33.10422816
BSP104,Terminalia paniculata,38.19718634
BSP104,Terminalia paniculata,42.33521486
BSP104,Terminalia paniculata,45.83662361
BSP104,Terminalia paniculata,47.74648293
BSP104,Terminalia paniculata,47.74648293
BSP104,Terminalia paniculata,52.20282133
BSP104,Terminalia paniculata,65.25352667
BSP104,Terminalia paniculata,86.58028904
BSP104,Uvaria narum,4.774648293
BSP104,Uvaria narum,5.092958179
BSP104,Uvaria narum,5.411268065
BSP104,Uvaria narum,5.729577951
BSP104,Uvaria narum,6.366197724
BSP104,Uvaria narum,7.002817496
BSP104,Uvaria narum,7.639437268
BSP104,Uvaria narum,9.549296586
BSP104,Uvaria narum,11.4591559
BSP104,Vepris bilocularis,12.73239545
BSP104,Vepris bilocularis,22.28169203
BSP11,Allophylus cobbe,3.501408748
BSP11,Allophylus cobbe,3.501408748
BSP11,Allophylus cobbe,5.092958179
BSP11,Allophylus cobbe,5.092958179
BSP11,Allophylus cobbe,5.092958179
BSP11,Allophylus cobbe,5.729577951
BSP11,Allophylus cobbe,5.729577951
BSP11,Allophylus cobbe,8.115341605
BSP11,Allophylus cobbe,8.276057041
BSP11,Allophylus cobbe,10.50422624
BSP11,Allophylus cobbe,13.05070533
BSP11,Alseodaphne semecarpifolia,3.819718634
BSP11,Alseodaphne semecarpifolia,3.819718634
BSP11,Alseodaphne semecarpifolia,3.819718634
BSP11,Alseodaphne semecarpifolia,4.13802852
BSP11,Alseodaphne semecarpifolia,4.456338407
BSP11,Alseodaphne semecarpifolia,7.957747155
BSP11,Alseodaphne semecarpifolia,17.18873385
BSP11,Alseodaphne semecarpifolia,17.50704374
BSP11,Alseodaphne semecarpifolia,19.41690306
BSP11,Alseodaphne semecarpifolia,26.73803044
BSP11,Alseodaphne semecarpifolia,30.23943919
BSP11,Alseodaphne semecarpifolia,32.78591828
BSP11,Alstonia scholaris,47.51461474
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,3.501408748
BSP11,Aporosa lindleyana,5.401897897
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,3.819718634
BSP11,Aporosa lindleyana,5.852056055
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.13802852
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.456338407
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,4.774648293
BSP11,Aporosa lindleyana,6.562126412
BSP11,Aporosa lindleyana,6.366197724
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,5.092958179
BSP11,Aporosa lindleyana,7.652688687
BSP11,Aporosa lindleyana,5.411268065
BSP11,Aporosa lindleyana,5.411268065
BSP11,Aporosa lindleyana,5.411268065
BSP11,Aporosa lindleyana,5.411268065
BSP11,Aporosa lindleyana,5.411268065
BSP11,Aporosa lindleyana,6.886095697
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,5.729577951
BSP11,Aporosa lindleyana,7.705466476
BSP11,Aporosa lindleyana,6.047887837
BSP11,Aporosa lindleyana,6.047887837
BSP11,Aporosa lindleyana,6.047887837
BSP11,Aporosa lindleyana,7.770934657
BSP11,Aporosa lindleyana,7.424198536
BSP11,Aporosa lindleyana,6.366197724
BSP11,Aporosa lindleyana,6.366197724
BSP11,Aporosa lindleyana,7.002817496
BSP11,Aporosa lindleyana,7.321127382
BSP11,Aporosa lindleyana,7.639437268
BSP11,Aporosa lindleyana,7.639437268
BSP11,Aporosa lindleyana,11.07242666
BSP11,Aporosa lindleyana,7.957747155
BSP11,Aporosa lindleyana,7.957747155
BSP11,Aporosa lindleyana,7.957747155
BSP11,Aporosa lindleyana,8.276057041
BSP11,Aporosa lindleyana,8.594366927
BSP11,Aporosa lindleyana,11.53406754
